"Panic in BeginBock or EndBlock consensus methods","warning","/x/reward/abci.go","22",TP,
"Panic in BeginBock or EndBlock consensus methods","warning","/x/reward/module.go","170",TP,
"Panic in BeginBock or EndBlock consensus methods","warning","/x/tss/abci.go","21",TP,
"Panic in BeginBock or EndBlock consensus methods","warning","/x/tss/module.go","147",TP,
"Panic in BeginBock or EndBlock consensus methods","warning","/x/vote/abci.go","74",TP,
"Panic in BeginBock or EndBlock consensus methods","warning","/x/vote/module.go","133",TP,
"Sensitive package import","recommendation","/vald/config/decoding.go","4",TP,
"Sensitive package import","recommendation","/x/evm/types/types.go","9",TP,
"Calling the system time","warning","/testutils/fake/blockchain.go","160",FP,1
"Calling the system time","warning","/testutils/fake/blockchain.go","179",FP,1
"Calling the system time","warning","/testutils/fake/blockchain.go","186",FP,1
"Calling the system time","warning","/testutils/rand/rand.go","24",FP,1
"Calling the system time","warning","/vald/start.go","361",TP,
"Calling the system time","warning","/x/multisig/types/testutils/rand.go","82",FP,1
"Calling the system time","warning","/x/snapshot/exported/testutils/rand.go","31",FP,1
